L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,size,covered
RadLex entity,Radlex descriptor,patient descriptor,human life stage descriptor,pediatric,,,,,,,1,0
RadLex entity,Radlex descriptor,patient descriptor,human life stage descriptor,pregnant,,,,,,,1,0
RadLex entity,Radlex descriptor,patient descriptor,human life stage descriptor,neonatal,,,,,,,1,0
RadLex entity,object,foreign body,contraceptive device,intrauterine device,,,,,,,1,0
RadLex entity,Radlex descriptor,temporal descriptor,acute,hyperacute,,,,,,,1,0
RadLex entity,procedure,treatment,surgical procedure,orthopedic surgery,arthrodesis,spinal fusion,,,,,1,0
RadLex entity,procedure,imaging procedure,cystography,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,retrograde ureterography,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,barium enema,double-contrast barium enema,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,dual phase,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,colonography,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,diagnostic imaging,,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,triple phase,,,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,apical projection,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,radiographic projection,frontal and lateral projection,,,,,,1,0
RadLex entity,procedure,guidance,,,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,high resolution,,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,low dose,,,,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,mastoid region,,,,,,1,0
RadLex entity,procedure,imaging procedure,discography,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,cisternography,,,,,,,,1,0
RadLex entity,procedure,measurement procedure,pelvimetry,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,scanogram,,,,,,,,1,0
RadLex entity,procedure,nerve block,,,,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,screw placement,,,,,,,1,0
RadLex entity,object,medical object,medical device,surgical equipment,Nanoknife,,,,,,1,0
RadLex entity,procedure,localization,stereotactic localization,,,,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,sub-diaphragm region,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,MR procedure attribute,MR tissue contrast attribute,fluid-attenuated inversion recovery,,,,,1,0
RadLex entity,property,structure,,,,,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,spinal region,thoracolumbar spine region,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,maxillofacial region,,,,,,1,0
RadLex entity,procedure,tissue sampling,aspiration of bodily substance,paracentesis,,,,,,,1,0
RadLex entity,procedure,tissue sampling,aspiration of bodily substance,pericardiocentesis,,,,,,,1,0
RadLex entity,procedure,tissue sampling,aspiration of bodily substance,thoracentesis,,,,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,needle placement,,,,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,oral contrast,,,,,,,1,0
RadLex entity,property,imaging procedure property,anatomical contrast,rectal contrast,,,,,,,1,0
RadLex entity,procedure,research,,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,limited imaging procedure,,,,,,,,1,0
RadLex entity,procedure,measurement procedure,volume quantification,,,,,,,,1,0
RadLex entity,procedure,nursing procedure,,,,,,,,,1,0
RadLex entity,procedure,read outside image,,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,Xenon imaging with and without Diamox,,,,,,,,1,0
RadLex entity,clinical finding,benign finding,non-pathological condition appearing pathological,pseudopneumoperitoneum,,,,,,,1,0
RadLex entity,Radlex descriptor,certainty descriptor,probably not,,,,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,spinal region,multiple spinal levels,,,,,1,0
RadLex entity,anatomical entity,material anatomical entity,anatomical structure,body region,spinal region,single spinal level,,,,,1,0
RadLex entity,Radlex descriptor,imaging technique descriptor,thin section,,,,,,,,1,0
RadLex entity,procedure,facet block,,,,,,,,,1,0
RadLex entity,property,imaging procedure property,image processing attribute,independent workstation status,independent workstation required,,,,,,1,0
RadLex entity,property,imaging procedure property,image processing attribute,independent workstation status,independent workstation not required,,,,,,1,0
RadLex entity,property,imaging procedure property,property related to additional imaging,additional body region,,,,,,,1,0
RadLex entity,property,imaging procedure property,property related to additional imaging,additional spinal level,,,,,,,1,0
RadLex entity,procedure,imaging procedure,dental scan,,,,,,,,1,0
RadLex entity,Radlex descriptor,aggressiveness descriptor,typically benign,,,,,,,,1,0
RadLex entity,Radlex descriptor,aggressiveness descriptor,higher probability of malignancy,,,,,,,,1,0
RadLex entity,Radlex descriptor,status descriptor,increased,,,,,,,,1,0
RadLex entity,Radlex descriptor,status descriptor,decreased,,,,,,,,1,0
RadLex entity,Radlex descriptor,certainty descriptor,almost certainly,,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging observation descriptor,visibility descriptor,not seen,,,,,,,1,0
RadLex entity,Radlex descriptor,location descriptor,laterality,unilateral,,,,,,,1,0
RadLex entity,object,medical object,medical device,magnetic resonance imaging coil,internally inserted coil,endoluminal coil,endovaginal coil,,,,1,0
RadLex entity,procedure,device manipulation,device placement procedure,clip placement,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging procedure descriptor,physician requirement,requiring a physician,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging procedure descriptor,physician requirement,not requiring a physician,,,,,,,1,0
RadLex entity,procedure,access procedure,vascular access,venipuncture,ultrasound-assisted venipuncture,,,,,,1,0
RadLex entity,procedure,tissue sampling,biopsy,core needle biopsy,vacuum-assisted biopsy,,,,,,1,0
RadLex entity,Radlex descriptor,imaging procedure descriptor,on call,,,,,,,,1,0
RadLex entity,procedure,assessment procedure,iron evaluation,,,,,,,,1,0
RadLex entity,procedure,assessment procedure,assess treatment response,,,,,,,,1,0
RadLex entity,procedure,imaging procedure,angiography,rotational angiography,,,,,,,1,0
RadLex entity,imaging modality,tomography,computed tomography,dual-energy CT,,,,,,,1,0
RadLex entity,Radlex descriptor,quantity descriptor,multiple,more than 5,,,,,,,1,0
RadLex entity,Radlex descriptor,quantity descriptor,multiple,innumerable,,,,,,,1,0
RadLex entity,Radlex descriptor,size descriptor,diminished,,,,,,,,1,0
RadLex entity,Radlex descriptor,composition descriptor,turbidity descriptor,clear,,,,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,ionic iodinated contrast agent,ionic high-osmolality monomeric iodinated contrast agent,diatrizoate,MD-76 R,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,ionic iodinated contrast agent,ionic high-osmolality monomeric iodinated contrast agent,diatrizoate,Gastrografin,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,ionic iodinated contrast agent,ionic high-osmolality monomeric iodinated contrast agent,diatrizoate,MD-Gastroview,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,ionic iodinated contrast agent,ionic high-osmolality monomeric iodinated contrast agent,diatrizoate,Cystografin,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,ionic iodinated contrast agent,ionic high-osmolality monomeric iodinated contrast agent,diatrizoate,Cystografin Dilute,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,ionic iodinated contrast agent,ionic high-osmolality monomeric iodinated contrast agent,diatrizoate,Hypaque,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,ionic iodinated contrast agent,ionic high-osmolality monomeric iodinated contrast agent,iothalamate,Conray,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,ionic iodinated contrast agent,ionic high-osmolality monomeric iodinated contrast agent,iothalamate,Cysto-Conray II,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,ionic iodinated contrast agent,ionic high-osmolality monomeric iodinated contrast agent,iothalamate,Conray 30,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,ionic iodinated contrast agent,ionic high-osmolality monomeric iodinated contrast agent,iothalamate,Conray 43,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,ionic iodinated contrast agent,ionic high-osmolality monomeric iodinated contrast agent,ioxithalamate,Telebrix,Telebrix 350,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,ionic iodinated contrast agent,ionic high-osmolality monomeric iodinated contrast agent,metrizoate,Isopaque,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,ionic iodinated contrast agent,ionic low-osmolality dimeric iodinated contrast agent,ioxaglate,Hexabrix,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,non-ionic iodinated contrast agent,non-ionic low-osmolality monomeric iodinated contrast agent,iobitrol,Xenetix,Xenetix-300,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,non-ionic iodinated contrast agent,non-ionic low-osmolality monomeric iodinated contrast agent,iohexol,Omnipaque,Omnipaque-140,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,non-ionic iodinated contrast agent,non-ionic low-osmolality monomeric iodinated contrast agent,iohexol,Omnipaque,Omnipaque-180,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,non-ionic iodinated contrast agent,non-ionic low-osmolality monomeric iodinated contrast agent,iohexol,Omnipaque,Omnipaque-240,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,non-ionic iodinated contrast agent,non-ionic low-osmolality monomeric iodinated contrast agent,iohexol,Omnipaque,Omnipaque-300,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,non-ionic iodinated contrast agent,non-ionic low-osmolality monomeric iodinated contrast agent,iohexol,Omnipaque,Omnipaque-350,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,non-ionic iodinated contrast agent,non-ionic low-osmolality monomeric iodinated contrast agent,iomeprol,,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,non-ionic iodinated contrast agent,non-ionic low-osmolality monomeric iodinated contrast agent,iopamidol,Isovue,Isovue-128,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,non-ionic iodinated contrast agent,non-ionic low-osmolality monomeric iodinated contrast agent,iopamidol,Isovue,Isovue-200,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,non-ionic iodinated contrast agent,non-ionic low-osmolality monomeric iodinated contrast agent,iopamidol,Isovue,Isovue-250,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,non-ionic iodinated contrast agent,non-ionic low-osmolality monomeric iodinated contrast agent,iopamidol,Isovue,Isovue-300,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,non-ionic iodinated contrast agent,non-ionic low-osmolality monomeric iodinated contrast agent,iopamidol,Isovue,Isovue-370,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,non-ionic iodinated contrast agent,non-ionic low-osmolality monomeric iodinated contrast agent,iopamidol,Isovue-M,Isovue-M-200,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,non-ionic iodinated contrast agent,non-ionic low-osmolality monomeric iodinated contrast agent,iopamidol,Isovue-M,Isovue-M-300,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,non-ionic iodinated contrast agent,non-ionic low-osmolality monomeric iodinated contrast agent,iopamidol,Iopamidol-370,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,non-ionic iodinated contrast agent,non-ionic low-osmolality monomeric iodinated contrast agent,iopentol,Imagopaque,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,non-ionic iodinated contrast agent,non-ionic low-osmolality monomeric iodinated contrast agent,iopentol,Ivépaque,,,1,0
RadLex entity,non-anatomical substance,pharmaceutical,contrast agent,iodinated contrast agent,non-ionic iodinated contrast agent,non-ionic low-osmolality monomeric iodinated contrast agent,iopromide,Ultravist,Ultravist-150,,1,0
